"","Location","TimeFrame","DataFormat","Child","Unemployment"
"2071","Hale",2002,"Number",2713,916
"2072","Hale",2002,"Percent",0.249,0.056
"2073","Hale",2003,"Number",2948,1100
"2074","Hale",2003,"Percent",0.274,0.064
"2075","Hale",2004,"Number",2853,1078
"2076","Hale",2004,"Percent",0.262,0.062
"2077","Hale",2005,"Number",2948,923
"2078","Hale",2005,"Percent",0.275,0.054
"2079","Hale",2006,"Number",2865,891
"2080","Hale",2006,"Percent",0.269,0.053
"2081","Hale",2007,"Number",2500,773
"2082","Hale",2007,"Percent",0.241,0.047
"2083","Hale",2008,"Number",2601,770
"2084","Hale",2008,"Percent",0.255,0.046
"2085","Hale",2009,"Number",2783,1073
"2086","Hale",2009,"Percent",0.268,0.062
"2087","Hale",2010,"Number",2985,1228
"2088","Hale",2010,"Percent",0.289,0.07
"2089","Hale",2011,"Number",3813,1271
"2090","Hale",2011,"Percent",0.365,0.072
"2091","Hall",2001,"Number",399,75
"2092","Hall",2001,"Percent",0.392,0.042
"2093","Hall",2002,"Number",351,74
"2094","Hall",2002,"Percent",0.333,0.041
"2095","Hall",2003,"Number",352,77
"2096","Hall",2003,"Percent",0.351,0.044
"2097","Hall",2004,"Number",332,108
"2098","Hall",2004,"Percent",0.333,0.066
"2099","Hall",2005,"Number",405,92
"2100","Hall",2005,"Percent",0.412,0.058
"2101","Hall",2006,"Number",353,92
"2102","Hall",2006,"Percent",0.378,0.061
"2103","Hall",2007,"Number",386,78
"2104","Hall",2007,"Percent",0.429,0.055
"2105","Hall",2008,"Number",348,82
"2106","Hall",2008,"Percent",0.407,0.056
"2107","Hall",2009,"Number",321,125
"2108","Hall",2009,"Percent",0.381,0.085
"2109","Hall",2010,"Number",338,130
"2110","Hall",2010,"Percent",0.403,0.092
"2111","Hall",2011,"Number",349,126
"2112","Hall",2011,"Percent",0.405,0.089
"2113","Hamilton",2001,"Number",478,100
"2114","Hamilton",2001,"Percent",0.255,0.024
"2115","Hamilton",2002,"Number",443,120
"2116","Hamilton",2002,"Percent",0.235,0.028
"2117","Hamilton",2003,"Number",443,149
"2118","Hamilton",2003,"Percent",0.241,0.034
"2119","Hamilton",2004,"Number",437,194
"2120","Hamilton",2004,"Percent",0.236,0.044
"2121","Hamilton",2005,"Number",470,179
"2122","Hamilton",2005,"Percent",0.258,0.046
"2123","Hamilton",2006,"Number",471,172
"2124","Hamilton",2006,"Percent",0.271,0.042
"2125","Hamilton",2007,"Number",408,148
"2126","Hamilton",2007,"Percent",0.232,0.037
"2127","Hamilton",2008,"Number",407,155
"2128","Hamilton",2008,"Percent",0.234,0.036
"2129","Hamilton",2009,"Number",452,248
"2130","Hamilton",2009,"Percent",0.26,0.057
"2131","Hamilton",2010,"Number",485,270
"2132","Hamilton",2010,"Percent",0.273,0.061
"2133","Hamilton",2011,"Number",505,261
"2134","Hamilton",2011,"Percent",0.285,0.059
"2135","Hansford",2001,"Number",293,53
"2136","Hansford",2001,"Percent",0.201,0.022
"2137","Hansford",2002,"Number",243,57
"2138","Hansford",2002,"Percent",0.169,0.024
"2139","Hansford",2003,"Number",279,76
"2140","Hansford",2003,"Percent",0.194,0.031
"2141","Hansford",2004,"Number",280,107
"2142","Hansford",2004,"Percent",0.188,0.039
"2143","Hansford",2005,"Number",314,95
"2144","Hansford",2005,"Percent",0.214,0.038
"2145","Hansford",2006,"Number",309,90
"2146","Hansford",2006,"Percent",0.204,0.038
"2147","Hansford",2007,"Number",276,78
"2148","Hansford",2007,"Percent",0.184,0.031
"2149","Hansford",2008,"Number",268,86
"2150","Hansford",2008,"Percent",0.176,0.032
"2151","Hansford",2009,"Number",287,145
"2152","Hansford",2009,"Percent",0.167,0.052
"2153","Hansford",2010,"Number",343,132
"2154","Hansford",2010,"Percent",0.204,0.048
"2155","Hansford",2011,"Number",335,126
"2156","Hansford",2011,"Percent",0.203,0.045
"2157","Hardeman",2001,"Number",275,64
"2158","Hardeman",2001,"Percent",0.252,0.035
"2159","Hardeman",2002,"Number",217,110
"2160","Hardeman",2002,"Percent",0.209,0.061
"2161","Hardeman",2003,"Number",252,141
"2162","Hardeman",2003,"Percent",0.246,0.077
"2163","Hardeman",2004,"Number",253,121
"2164","Hardeman",2004,"Percent",0.256,0.055
"2165","Hardeman",2005,"Number",283,107
"2166","Hardeman",2005,"Percent",0.29,0.047
"2167","Hardeman",2006,"Number",286,99
"2168","Hardeman",2006,"Percent",0.289,0.041
"2169","Hardeman",2007,"Number",256,87
"2170","Hardeman",2007,"Percent",0.279,0.037
"2171","Hardeman",2008,"Number",245,87
"2172","Hardeman",2008,"Percent",0.276,0.036
"2173","Hardeman",2009,"Number",279,172
"2174","Hardeman",2009,"Percent",0.299,0.075
"2175","Hardeman",2010,"Number",351,157
"2176","Hardeman",2010,"Percent",0.352,0.069
"2177","Hardeman",2011,"Number",318,130
"2178","Hardeman",2011,"Percent",0.318,0.059
"2179","Hardin",2001,"Number",2026,1566
"2180","Hardin",2001,"Percent",0.155,0.068
"2181","Hardin",2002,"Number",2063,1819
"2182","Hardin",2002,"Percent",0.158,0.08
"2183","Hardin",2003,"Number",2243,2022
"2184","Hardin",2003,"Percent",0.174,0.087
"2185","Hardin",2004,"Number",2233,1832
"2186","Hardin",2004,"Percent",0.175,0.075
"2187","Hardin",2005,"Number",2082,1606
"2188","Hardin",2005,"Percent",0.165,0.065
"2189","Hardin",2006,"Number",2379,1371
"2190","Hardin",2006,"Percent",0.189,0.054
"2191","Hardin",2007,"Number",2054,1206
"2192","Hardin",2007,"Percent",0.163,0.047
"2193","Hardin",2008,"Number",2369,1419
"2194","Hardin",2008,"Percent",0.186,0.055
"2195","Hardin",2009,"Number",2146,2344
"2196","Hardin",2009,"Percent",0.155,0.088
"2197","Hardin",2010,"Number",2449,2567
"2198","Hardin",2010,"Percent",0.176,0.093
"2199","Hardin",2011,"Number",2663,2608
"2200","Hardin",2011,"Percent",0.19,0.094
"2201","Harris",2001,"Number",204586,80493
"2202","Harris",2001,"Percent",0.2,0.045
"2203","Harris",2002,"Number",208200,112930
"2204","Harris",2002,"Percent",0.199,0.061
"2205","Harris",2003,"Number",229807,132911
"2206","Harris",2003,"Percent",0.218,0.07
"2207","Harris",2004,"Number",244526,116959
"2208","Harris",2004,"Percent",0.229,0.064
"2209","Harris",2005,"Number",272598,105445
"2210","Harris",2005,"Percent",0.26,0.057
"2211","Harris",2006,"Number",255847,95192
"2212","Harris",2006,"Percent",0.231,0.05
"2213","Harris",2007,"Number",259582,81628
"2214","Harris",2007,"Percent",0.233,0.043
"2215","Harris",2008,"Number",255963,93324
"2216","Harris",2008,"Percent",0.226,0.048
"2217","Harris",2009,"Number",288722,150346
"2218","Harris",2009,"Percent",0.249,0.076
"2219","Harris",2010,"Number",308583,170211
"2220","Harris",2010,"Percent",0.271,0.085
"2221","Harris",2011,"Number",334575,167760
"2222","Harris",2011,"Percent",0.291,0.082
"2223","Harrison",2001,"Number",3575,1538
"2224","Harrison",2001,"Percent",0.222,0.056
"2225","Harrison",2002,"Number",3448,1906
"2226","Harrison",2002,"Percent",0.215,0.065
"2227","Harrison",2003,"Number",3673,1911
"2228","Harrison",2003,"Percent",0.232,0.065
"2229","Harrison",2004,"Number",3586,1831
"2230","Harrison",2004,"Percent",0.225,0.058
"2231","Harrison",2005,"Number",3810,1734
"2232","Harrison",2005,"Percent",0.244,0.055
"2233","Harrison",2006,"Number",4019,1648
"2234","Harrison",2006,"Percent",0.258,0.052
"2235","Harrison",2007,"Number",3648,1450
"2236","Harrison",2007,"Percent",0.237,0.045
"2237","Harrison",2008,"Number",3372,1539
"2238","Harrison",2008,"Percent",0.221,0.047
"2239","Harrison",2009,"Number",3795,2721
"2240","Harrison",2009,"Percent",0.234,0.082
"2241","Harrison",2010,"Number",4259,2909
"2242","Harrison",2010,"Percent",0.256,0.088
"2243","Harrison",2011,"Number",4262,2653
"2244","Harrison",2011,"Percent",0.252,0.078
"2245","Hartley",2001,"Number",120,35
"2246","Hartley",2001,"Percent",0.106,0.012
"2247","Hartley",2002,"Number",97,35
"2248","Hartley",2002,"Percent",0.083,0.011
"2249","Hartley",2003,"Number",113,41
"2250","Hartley",2003,"Percent",0.097,0.013
"2251","Hartley",2004,"Number",110,99
"2252","Hartley",2004,"Percent",0.09,0.041
"2253","Hartley",2005,"Number",122,97
"2254","Hartley",2005,"Percent",0.101,0.042
"2255","Hartley",2006,"Number",119,92
"2256","Hartley",2006,"Percent",0.106,0.042
"2257","Hartley",2007,"Number",126,80
"2258","Hartley",2007,"Percent",0.116,0.034
"2259","Hartley",2008,"Number",125,83
"2260","Hartley",2008,"Percent",0.11,0.033
"2261","Hartley",2009,"Number",162,107
"2262","Hartley",2009,"Percent",0.129,0.042
"2263","Hartley",2010,"Number",173,120
"2264","Hartley",2010,"Percent",0.127,0.048
"2265","Hartley",2011,"Number",162,146
"2266","Hartley",2011,"Percent",0.124,0.051
"2267","Haskell",2001,"Number",433,88
"2268","Haskell",2001,"Percent",0.323,0.029
"2269","Haskell",2002,"Number",372,111
"2270","Haskell",2002,"Percent",0.278,0.04
"2271","Haskell",2003,"Number",367,138
"2272","Haskell",2003,"Percent",0.3,0.048
"2273","Haskell",2004,"Number",381,145
"2274","Haskell",2004,"Percent",0.315,0.046
"2275","Haskell",2005,"Number",433,123
"2276","Haskell",2005,"Percent",0.365,0.039
"2277","Haskell",2006,"Number",434,122
"2278","Haskell",2006,"Percent",0.392,0.04
"2279","Haskell",2007,"Number",335,112
"2280","Haskell",2007,"Percent",0.321,0.036
"2281","Haskell",2008,"Number",347,107
"2282","Haskell",2008,"Percent",0.339,0.033
"2283","Haskell",2009,"Number",395,172
"2284","Haskell",2009,"Percent",0.367,0.052
"2285","Haskell",2010,"Number",466,155
"2286","Haskell",2010,"Percent",0.394,0.05
"2287","Haskell",2011,"Number",452,171
"2288","Haskell",2011,"Percent",0.367,0.052
"2289","Hays",2001,"Number",3477,1821
"2290","Hays",2001,"Percent",0.131,0.033
"2291","Hays",2002,"Number",3431,2972
"2292","Hays",2002,"Percent",0.125,0.052
"2293","Hays",2003,"Number",3862,3236
"2294","Hays",2003,"Percent",0.138,0.056
"2295","Hays",2004,"Number",3979,3066
"2296","Hays",2004,"Percent",0.141,0.049
"2297","Hays",2005,"Number",3532,2668
"2298","Hays",2005,"Percent",0.129,0.04
"2299","Hays",2006,"Number",3872,2926
"2300","Hays",2006,"Percent",0.131,0.042
"2301","Hays",2007,"Number",4392,2669
"2302","Hays",2007,"Percent",0.131,0.037
"2303","Hays",2008,"Number",4838,3236
"2304","Hays",2008,"Percent",0.135,0.043
"2305","Hays",2009,"Number",6620,5182
"2306","Hays",2009,"Percent",0.176,0.066
"2307","Hays",2010,"Number",5493,5725
"2308","Hays",2010,"Percent",0.144,0.071
"2309","Hays",2011,"Number",6829,5633
"2310","Hays",2011,"Percent",0.175,0.067
"2311","Hemphill",2001,"Number",94,31
"2312","Hemphill",2001,"Percent",0.115,0.017
"2313","Hemphill",2002,"Number",86,39
"2314","Hemphill",2002,"Percent",0.106,0.019
"2315","Hemphill",2003,"Number",95,29
"2316","Hemphill",2003,"Percent",0.117,0.013
"2317","Hemphill",2004,"Number",80,76
"2318","Hemphill",2004,"Percent",0.095,0.033
"2319","Hemphill",2005,"Number",94,66
"2320","Hemphill",2005,"Percent",0.114,0.028
"2321","Hemphill",2006,"Number",89,65
"2322","Hemphill",2006,"Percent",0.113,0.028
"2323","Hemphill",2007,"Number",99,58
"2324","Hemphill",2007,"Percent",0.124,0.022
"2325","Hemphill",2008,"Number",114,60
"2326","Hemphill",2008,"Percent",0.139,0.02
"2327","Hemphill",2009,"Number",101,94
"2328","Hemphill",2009,"Percent",0.103,0.035
"2329","Hemphill",2010,"Number",146,82
"2330","Hemphill",2010,"Percent",0.133,0.032
"2331","Hemphill",2011,"Number",141,82
"2332","Hemphill",2011,"Percent",0.123,0.027
"2333","Henderson",2001,"Number",4507,1201
"2334","Henderson",2001,"Percent",0.249,0.038
"2335","Henderson",2002,"Number",4415,1688
"2336","Henderson",2002,"Percent",0.239,0.055
"2337","Henderson",2003,"Number",4744,1892
"2338","Henderson",2003,"Percent",0.254,0.063
"2339","Henderson",2004,"Number",4662,2087
"2340","Henderson",2004,"Percent",0.25,0.06
"2341","Henderson",2005,"Number",5155,1874
"2342","Henderson",2005,"Percent",0.281,0.054
"2343","Henderson",2006,"Number",4877,1836
"2344","Henderson",2006,"Percent",0.269,0.053
"2345","Henderson",2007,"Number",4574,1578
"2346","Henderson",2007,"Percent",0.252,0.046
"2347","Henderson",2008,"Number",4260,1875
"2348","Henderson",2008,"Percent",0.237,0.054
"2349","Henderson",2009,"Number",5077,2875
"2350","Henderson",2009,"Percent",0.284,0.082
"2351","Henderson",2010,"Number",5388,3080
"2352","Henderson",2010,"Percent",0.307,0.086
"2353","Henderson",2011,"Number",4683,3049
"2354","Henderson",2011,"Percent",0.267,0.084
"2355","Hidalgo",2001,"Number",92556,27277
"2356","Hidalgo",2001,"Percent",0.425,0.131
"2357","Hidalgo",2002,"Number",97906,29013
"2358","Hidalgo",2002,"Percent",0.431,0.135
"2359","Hidalgo",2003,"Number",97851,31580
"2360","Hidalgo",2003,"Percent",0.421,0.136
"2361","Hidalgo",2004,"Number",98915,23207
"2362","Hidalgo",2004,"Percent",0.412,0.091
"2363","Hidalgo",2005,"Number",121174,20096
"2364","Hidalgo",2005,"Percent",0.513,0.077
"2365","Hidalgo",2006,"Number",116476,19837
"2366","Hidalgo",2006,"Percent",0.473,0.074
"2367","Hidalgo",2007,"Number",110811,17876
"2368","Hidalgo",2007,"Percent",0.439,0.066
"2369","Hidalgo",2008,"Number",116762,20744
"2370","Hidalgo",2008,"Percent",0.451,0.073
"2371","Hidalgo",2009,"Number",125252,31526
"2372","Hidalgo",2009,"Percent",0.467,0.106
"2373","Hidalgo",2010,"Number",119946,36133
"2374","Hidalgo",2010,"Percent",0.448,0.118
"2375","Hidalgo",2011,"Number",130291,38095
"2376","Hidalgo",2011,"Percent",0.479,0.12
"2377","Hill",2001,"Number",2097,795
"2378","Hill",2001,"Percent",0.244,0.051
"2379","Hill",2002,"Number",2131,903
"2380","Hill",2002,"Percent",0.243,0.057
"2381","Hill",2003,"Number",2134,1063
"2382","Hill",2003,"Percent",0.243,0.069
"2383","Hill",2004,"Number",2073,983
"2384","Hill",2004,"Percent",0.238,0.064
"2385","Hill",2005,"Number",2331,916
"2386","Hill",2005,"Percent",0.271,0.059
"2387","Hill",2006,"Number",2211,865
"2388","Hill",2006,"Percent",0.257,0.056
"2389","Hill",2007,"Number",2079,740
"2390","Hill",2007,"Percent",0.24,0.048
"2391","Hill",2008,"Number",2023,813
"2392","Hill",2008,"Percent",0.233,0.051
"2393","Hill",2009,"Number",2025,1307
"2394","Hill",2009,"Percent",0.229,0.079
"2395","Hill",2010,"Number",2259,1352
"2396","Hill",2010,"Percent",0.271,0.083
"2397","Hill",2011,"Number",2391,1339
"2398","Hill",2011,"Percent",0.284,0.083
"2399","Hockley",2001,"Number",1472,376
"2400","Hockley",2001,"Percent",0.231,0.034
"2401","Hockley",2002,"Number",1467,477
"2402","Hockley",2002,"Percent",0.231,0.045
"2403","Hockley",2003,"Number",1526,514
"2404","Hockley",2003,"Percent",0.247,0.045
"2405","Hockley",2004,"Number",1501,564
"2406","Hockley",2004,"Percent",0.241,0.047
"2407","Hockley",2005,"Number",1555,501
"2408","Hockley",2005,"Percent",0.253,0.046
"2409","Hockley",2006,"Number",1504,493
"2410","Hockley",2006,"Percent",0.252,0.043
"2411","Hockley",2007,"Number",1370,426
"2412","Hockley",2007,"Percent",0.232,0.037
"2413","Hockley",2008,"Number",1445,447
"2414","Hockley",2008,"Percent",0.247,0.038
"2415","Hockley",2009,"Number",1302,850
"2416","Hockley",2009,"Percent",0.219,0.069
"2417","Hockley",2010,"Number",1584,768
"2418","Hockley",2010,"Percent",0.261,0.063
"2419","Hockley",2011,"Number",1546,734
"2420","Hockley",2011,"Percent",0.256,0.057
"2421","Hood",2001,"Number",1628,745
"2422","Hood",2001,"Percent",0.163,0.042
"2423","Hood",2002,"Number",1642,1111
"2424","Hood",2002,"Percent",0.162,0.059
"2425","Hood",2003,"Number",1894,1285
"2426","Hood",2003,"Percent",0.185,0.067
"2427","Hood",2004,"Number",1839,1282
"2428","Hood",2004,"Percent",0.177,0.055
"2429","Hood",2005,"Number",2195,1070
"2430","Hood",2005,"Percent",0.215,0.048
"2431","Hood",2006,"Number",1881,1146
"2432","Hood",2006,"Percent",0.181,0.05
"2433","Hood",2007,"Number",1816,1009
"2434","Hood",2007,"Percent",0.172,0.042
"2435","Hood",2008,"Number",1792,1073
"2436","Hood",2008,"Percent",0.165,0.042
"2437","Hood",2009,"Number",2102,1897
"2438","Hood",2009,"Percent",0.192,0.071
"2439","Hood",2010,"Number",2121,1977
"2440","Hood",2010,"Percent",0.198,0.075
"2441","Hood",2011,"Number",2126,1887
"2442","Hood",2011,"Percent",0.201,0.072
"2443","Hopkins",2001,"Number",1942,605
"2444","Hopkins",2001,"Percent",0.233,0.042
"2445","Hopkins",2002,"Number",1774,742
"2446","Hopkins",2002,"Percent",0.211,0.05
"2447","Hopkins",2003,"Number",1780,869
"2448","Hopkins",2003,"Percent",0.213,0.057
"2449","Hopkins",2004,"Number",1754,914
"2450","Hopkins",2004,"Percent",0.21,0.053
"2451","Hopkins",2005,"Number",2177,796
"2452","Hopkins",2005,"Percent",0.265,0.045
"2453","Hopkins",2006,"Number",1966,754
"2454","Hopkins",2006,"Percent",0.242,0.042
"2455","Hopkins",2007,"Number",1811,667
"2456","Hopkins",2007,"Percent",0.22,0.039
"2457","Hopkins",2008,"Number",2073,739
"2458","Hopkins",2008,"Percent",0.25,0.042
"2459","Hopkins",2009,"Number",2362,1087
"2460","Hopkins",2009,"Percent",0.27,0.061
"2461","Hopkins",2010,"Number",2525,1228
"2462","Hopkins",2010,"Percent",0.284,0.068
"2463","Hopkins",2011,"Number",2823,1250
"2464","Hopkins",2011,"Percent",0.319,0.069
"2465","Houston",2001,"Number",1513,360
"2466","Houston",2001,"Percent",0.3,0.037
"2467","Houston",2002,"Number",1465,432
"2468","Houston",2002,"Percent",0.295,0.046
"2469","Houston",2003,"Number",1514,532
"2470","Houston",2003,"Percent",0.307,0.053
"2471","Houston",2004,"Number",1460,647
"2472","Houston",2004,"Percent",0.3,0.068
"2473","Houston",2005,"Number",1787,544
"2474","Houston",2005,"Percent",0.372,0.063
"2475","Houston",2006,"Number",1843,514
"2476","Houston",2006,"Percent",0.4,0.062
"2477","Houston",2007,"Number",1476,477
"2478","Houston",2007,"Percent",0.329,0.061
"2479","Houston",2008,"Number",1425,529
"2480","Houston",2008,"Percent",0.322,0.066
"2481","Houston",2009,"Number",1493,774
"2482","Houston",2009,"Percent",0.326,0.094
"2483","Houston",2010,"Number",1565,840
"2484","Houston",2010,"Percent",0.327,0.098
"2485","Houston",2011,"Number",1599,935
"2486","Houston",2011,"Percent",0.342,0.104
"2487","Howard",2001,"Number",2170,542
"2488","Howard",2001,"Percent",0.276,0.039
"2489","Howard",2002,"Number",2029,750
"2490","Howard",2002,"Percent",0.259,0.053
"2491","Howard",2003,"Number",2058,699
"2492","Howard",2003,"Percent",0.267,0.049
"2493","Howard",2004,"Number",1970,832
"2494","Howard",2004,"Percent",0.259,0.06
"2495","Howard",2005,"Number",2294,742
"2496","Howard",2005,"Percent",0.306,0.056
"2497","Howard",2006,"Number",2068,692
"2498","Howard",2006,"Percent",0.28,0.05
"2499","Howard",2007,"Number",2357,587
"2500","Howard",2007,"Percent",0.32,0.042
"2501","Howard",2008,"Number",2056,649
"2502","Howard",2008,"Percent",0.275,0.046
"2503","Howard",2009,"Number",2057,1067
"2504","Howard",2009,"Percent",0.261,0.074
"2505","Howard",2010,"Number",2340,1020
"2506","Howard",2010,"Percent",0.306,0.072
"2507","Howard",2011,"Number",2480,1023
"2508","Howard",2011,"Percent",0.323,0.072
"2509","Hudspeth",2001,"Number",500,62
"2510","Hudspeth",2001,"Percent",0.463,0.043
"2511","Hudspeth",2002,"Number",427,94
"2512","Hudspeth",2002,"Percent",0.413,0.07
"2513","Hudspeth",2003,"Number",436,112
"2514","Hudspeth",2003,"Percent",0.404,0.076
"2515","Hudspeth",2004,"Number",391,95
"2516","Hudspeth",2004,"Percent",0.381,0.07
"2517","Hudspeth",2005,"Number",472,97
"2518","Hudspeth",2005,"Percent",0.467,0.072
"2519","Hudspeth",2006,"Number",428,101
"2520","Hudspeth",2006,"Percent",0.439,0.074
"2521","Hudspeth",2007,"Number",404,77
"2522","Hudspeth",2007,"Percent",0.452,0.049
"2523","Hudspeth",2008,"Number",384,65
"2524","Hudspeth",2008,"Percent",0.482,0.041
"2525","Hudspeth",2009,"Number",361,96
"2526","Hudspeth",2009,"Percent",0.445,0.056
"2527","Hudspeth",2010,"Number",434,105
"2528","Hudspeth",2010,"Percent",0.417,0.058
"2529","Hudspeth",2011,"Number",456,111
"2530","Hudspeth",2011,"Percent",0.466,0.061
"2531","Hunt",2001,"Number",4072,1834
"2532","Hunt",2001,"Percent",0.198,0.049
"2533","Hunt",2002,"Number",4309,2400
"2534","Hunt",2002,"Percent",0.208,0.063
"2535","Hunt",2003,"Number",4623,2621
"2536","Hunt",2003,"Percent",0.223,0.071
"2537","Hunt",2004,"Number",4481,2367
"2538","Hunt",2004,"Percent",0.217,0.061
"2539","Hunt",2005,"Number",4652,2118
"2540","Hunt",2005,"Percent",0.229,0.054
"2541","Hunt",2006,"Number",4592,2060
"2542","Hunt",2006,"Percent",0.23,0.051
"2543","Hunt",2007,"Number",5096,1784
"2544","Hunt",2007,"Percent",0.255,0.046
"2545","Hunt",2008,"Number",4044,2024
"2546","Hunt",2008,"Percent",0.204,0.053
"2547","Hunt",2009,"Number",5410,3044
"2548","Hunt",2009,"Percent",0.266,0.082
"2549","Hunt",2010,"Number",5883,3275
"2550","Hunt",2010,"Percent",0.28,0.088
