"","Location","TimeFrame","DataFormat","Child","Unemployment"
"1958","Frio",2006,"Percent",0.389,0.056
"1959","Frio",2007,"Number",1645,327
"1960","Frio",2007,"Percent",0.386,0.05
"1961","Frio",2008,"Number",1595,376
"1962","Frio",2008,"Percent",0.374,0.055
"1963","Frio",2009,"Number",1753,566
"1964","Frio",2009,"Percent",0.406,0.076
"1965","Frio",2010,"Number",1776,580
"1966","Frio",2010,"Percent",0.427,0.076
"1967","Frio",2011,"Number",1706,589
"1968","Frio",2011,"Percent",0.41,0.073
"1969","Gaines",2000,"Number",1650,284
"1970","Gaines",2000,"Percent",0.33,0.045
"1971","Gaines",2001,"Number",1610,291
"1972","Gaines",2001,"Percent",0.33,0.045
"1973","Gaines",2002,"Number",1337,288
"1974","Gaines",2002,"Percent",0.274,0.043
"1975","Gaines",2003,"Number",1294,302
"1976","Gaines",2003,"Percent",0.27,0.043
"1977","Gaines",2004,"Number",1262,364
"1978","Gaines",2004,"Percent",0.264,0.055
"1979","Gaines",2005,"Number",1328,322
"1980","Gaines",2005,"Percent",0.282,0.049
"1981","Gaines",2006,"Number",1305,287
"1982","Gaines",2006,"Percent",0.273,0.047
"1983","Gaines",2007,"Number",1287,246
"1984","Gaines",2007,"Percent",0.275,0.038
"1985","Gaines",2008,"Number",1238,264
"1986","Gaines",2008,"Percent",0.265,0.039
"1987","Gaines",2009,"Number",1182,449
"1988","Gaines",2009,"Percent",0.229,0.064
"1989","Gaines",2010,"Number",1619,437
"1990","Gaines",2010,"Percent",0.266,0.062
"1991","Gaines",2011,"Number",1532,431
"1992","Gaines",2011,"Percent",0.245,0.056
"1993","Galveston",2000,"Number",11364,7004
"1994","Galveston",2000,"Percent",0.169,0.059
"1995","Galveston",2001,"Number",11767,7039
"1996","Galveston",2001,"Percent",0.171,0.06
"1997","Galveston",2002,"Number",11652,9063
"1998","Galveston",2002,"Percent",0.166,0.075
"1999","Galveston",2003,"Number",13242,10376
"2000","Galveston",2003,"Percent",0.188,0.082
"2001","Galveston",2004,"Number",13264,9524
"2002","Galveston",2004,"Percent",0.186,0.07
"2003","Galveston",2005,"Number",12463,7876
"2004","Galveston",2005,"Percent",0.177,0.057
"2005","Galveston",2006,"Number",13453,7193
"2006","Galveston",2006,"Percent",0.189,0.05
"2007","Galveston",2007,"Number",11816,6469
"2008","Galveston",2007,"Percent",0.163,0.046
"2009","Galveston",2008,"Number",11858,8228
"2010","Galveston",2008,"Percent",0.161,0.058
"2011","Galveston",2009,"Number",13941,11815
"2012","Galveston",2009,"Percent",0.189,0.082
"2013","Galveston",2010,"Number",14339,13170
"2014","Galveston",2010,"Percent",0.195,0.092
"2015","Galveston",2011,"Number",15826,13466
"2016","Galveston",2011,"Percent",0.215,0.091
"2017","Garza",2000,"Number",377,89
"2018","Garza",2000,"Percent",0.277,0.04
"2019","Garza",2001,"Number",353,62
"2020","Garza",2001,"Percent",0.261,0.025
"2021","Garza",2002,"Number",322,96
"2022","Garza",2002,"Percent",0.237,0.043
"2023","Garza",2003,"Number",368,115
"2024","Garza",2003,"Percent",0.267,0.047
"2025","Garza",2004,"Number",362,124
"2026","Garza",2004,"Percent",0.278,0.053
"2027","Garza",2005,"Number",445,107
"2028","Garza",2005,"Percent",0.348,0.045
"2029","Garza",2006,"Number",367,106
"2030","Garza",2006,"Percent",0.293,0.042
"2031","Garza",2007,"Number",317,87
"2032","Garza",2007,"Percent",0.286,0.035
"2033","Garza",2008,"Number",331,93
"2034","Garza",2008,"Percent",0.312,0.038
"2035","Garza",2009,"Number",358,129
"2036","Garza",2009,"Percent",0.311,0.053
"2037","Garza",2010,"Number",354,136
"2038","Garza",2010,"Percent",0.3,0.054
"2039","Garza",2011,"Number",375,187
"2040","Garza",2011,"Percent",0.3,0.071
"2041","Gillespie",2000,"Number",820,297
"2042","Gillespie",2000,"Percent",0.183,0.029
"2043","Gillespie",2001,"Number",813,194
"2044","Gillespie",2001,"Percent",0.179,0.019
"2045","Gillespie",2002,"Number",683,249
"2046","Gillespie",2002,"Percent",0.149,0.023
"2047","Gillespie",2003,"Number",748,261
"2048","Gillespie",2003,"Percent",0.164,0.024
"2049","Gillespie",2004,"Number",713,411
"2050","Gillespie",2004,"Percent",0.155,0.034
"2051","Gillespie",2005,"Number",731,373
"2052","Gillespie",2005,"Percent",0.162,0.029
"2053","Gillespie",2006,"Number",758,432
"2054","Gillespie",2006,"Percent",0.164,0.033
"2055","Gillespie",2007,"Number",739,375
"2056","Gillespie",2007,"Percent",0.157,0.029
"2057","Gillespie",2008,"Number",753,409
"2058","Gillespie",2008,"Percent",0.16,0.031
"2059","Gillespie",2009,"Number",872,613
"2060","Gillespie",2009,"Percent",0.176,0.045
"2061","Gillespie",2010,"Number",1001,661
"2062","Gillespie",2010,"Percent",0.201,0.048
"2063","Gillespie",2011,"Number",1015,673
"2064","Gillespie",2011,"Percent",0.205,0.047
"2065","Glasscock",2000,"Number",101,21
"2066","Glasscock",2000,"Percent",0.235,0.031
"2067","Glasscock",2001,"Number",103,20
"2068","Glasscock",2001,"Percent",0.244,0.03
"2069","Glasscock",2002,"Number",89,19
"2070","Glasscock",2002,"Percent",0.222,0.03
"2071","Glasscock",2003,"Number",56,23
"2072","Glasscock",2003,"Percent",0.144,0.038
"2073","Glasscock",2004,"Number",43,28
"2074","Glasscock",2004,"Percent",0.112,0.041
"2075","Glasscock",2005,"Number",53,27
"2076","Glasscock",2005,"Percent",0.139,0.042
"2077","Glasscock",2006,"Number",57,27
"2078","Glasscock",2006,"Percent",0.165,0.046
"2079","Glasscock",2007,"Number",44,22
"2080","Glasscock",2007,"Percent",0.153,0.037
"2081","Glasscock",2008,"Number",48,24
"2082","Glasscock",2008,"Percent",0.166,0.037
"2083","Glasscock",2009,"Number",52,32
"2084","Glasscock",2009,"Percent",0.162,0.049
"2085","Glasscock",2010,"Number",64,35
"2086","Glasscock",2010,"Percent",0.182,0.056
"2087","Glasscock",2011,"Number",60,30
"2088","Glasscock",2011,"Percent",0.176,0.044
"2089","Goliad",2000,"Number",394,95
"2090","Goliad",2000,"Percent",0.227,0.036
"2091","Goliad",2001,"Number",373,102
"2092","Goliad",2001,"Percent",0.215,0.038
"2093","Goliad",2002,"Number",345,127
"2094","Goliad",2002,"Percent",0.202,0.046
"2095","Goliad",2003,"Number",368,129
"2096","Goliad",2003,"Percent",0.222,0.049
"2097","Goliad",2004,"Number",361,194
"2098","Goliad",2004,"Percent",0.223,0.057
"2099","Goliad",2005,"Number",381,168
"2100","Goliad",2005,"Percent",0.238,0.049
"2101","Goliad",2006,"Number",340,143
"2102","Goliad",2006,"Percent",0.215,0.041
"2103","Goliad",2007,"Number",345,134
"2104","Goliad",2007,"Percent",0.224,0.039
"2105","Goliad",2008,"Number",327,134
"2106","Goliad",2008,"Percent",0.216,0.038
"2107","Goliad",2009,"Number",372,238
"2108","Goliad",2009,"Percent",0.233,0.069
"2109","Goliad",2010,"Number",404,251
"2110","Goliad",2010,"Percent",0.253,0.073
"2111","Goliad",2011,"Number",393,221
"2112","Goliad",2011,"Percent",0.247,0.061
"2113","Gonzales",2000,"Number",1520,231
"2114","Gonzales",2000,"Percent",0.296,0.03
"2115","Gonzales",2001,"Number",1478,236
"2116","Gonzales",2001,"Percent",0.284,0.031
"2117","Gonzales",2002,"Number",1466,395
"2118","Gonzales",2002,"Percent",0.28,0.05
"2119","Gonzales",2003,"Number",1470,416
"2120","Gonzales",2003,"Percent",0.28,0.049
"2121","Gonzales",2004,"Number",1390,461
"2122","Gonzales",2004,"Percent",0.262,0.047
"2123","Gonzales",2005,"Number",1559,399
"2124","Gonzales",2005,"Percent",0.299,0.041
"2125","Gonzales",2006,"Number",1460,411
"2126","Gonzales",2006,"Percent",0.278,0.042
"2127","Gonzales",2007,"Number",1472,384
"2128","Gonzales",2007,"Percent",0.287,0.039
"2129","Gonzales",2008,"Number",1466,394
"2130","Gonzales",2008,"Percent",0.284,0.04
"2131","Gonzales",2009,"Number",1735,557
"2132","Gonzales",2009,"Percent",0.316,0.055
"2133","Gonzales",2010,"Number",1670,619
"2134","Gonzales",2010,"Percent",0.317,0.062
"2135","Gonzales",2011,"Number",1995,587
"2136","Gonzales",2011,"Percent",0.371,0.057
"2137","Gray",2000,"Number",1060,458
"2138","Gray",2000,"Percent",0.203,0.05
"2139","Gray",2001,"Number",961,316
"2140","Gray",2001,"Percent",0.188,0.035
"2141","Gray",2002,"Number",935,513
"2142","Gray",2002,"Percent",0.186,0.055
"2143","Gray",2003,"Number",1003,478
"2144","Gray",2003,"Percent",0.204,0.052
"2145","Gray",2004,"Number",930,562
"2146","Gray",2004,"Percent",0.189,0.054
"2147","Gray",2005,"Number",944,474
"2148","Gray",2005,"Percent",0.194,0.044
"2149","Gray",2006,"Number",958,437
"2150","Gray",2006,"Percent",0.19,0.04
"2151","Gray",2007,"Number",1086,386
"2152","Gray",2007,"Percent",0.214,0.035
"2153","Gray",2008,"Number",971,400
"2154","Gray",2008,"Percent",0.186,0.035
"2155","Gray",2009,"Number",1129,937
"2156","Gray",2009,"Percent",0.205,0.082
"2157","Gray",2010,"Number",1181,822
"2158","Gray",2010,"Percent",0.216,0.075
"2159","Gray",2011,"Number",1092,696
"2160","Gray",2011,"Percent",0.194,0.06
"2161","Grayson",2000,"Number",4846,1847
"2162","Grayson",2000,"Percent",0.172,0.037
"2163","Grayson",2001,"Number",4907,2709
"2164","Grayson",2001,"Percent",0.174,0.054
"2165","Grayson",2002,"Number",5049,3516
"2166","Grayson",2002,"Percent",0.176,0.07
"2167","Grayson",2003,"Number",5500,3839
"2168","Grayson",2003,"Percent",0.194,0.074
"2169","Grayson",2004,"Number",5476,3518
"2170","Grayson",2004,"Percent",0.193,0.062
"2171","Grayson",2005,"Number",5197,2977
"2172","Grayson",2005,"Percent",0.186,0.052
"2173","Grayson",2006,"Number",5681,2810
"2174","Grayson",2006,"Percent",0.202,0.049
"2175","Grayson",2007,"Number",5159,2588
"2176","Grayson",2007,"Percent",0.183,0.047
"2177","Grayson",2008,"Number",5332,2945
"2178","Grayson",2008,"Percent",0.188,0.053
"2179","Grayson",2009,"Number",5972,4585
"2180","Grayson",2009,"Percent",0.207,0.081
"2181","Grayson",2010,"Number",6143,4838
"2182","Grayson",2010,"Percent",0.214,0.084
"2183","Grayson",2011,"Number",6755,4871
"2184","Grayson",2011,"Percent",0.237,0.083
"2185","Gregg",2000,"Number",6481,3417
"2186","Gregg",2000,"Percent",0.22,0.059
"2187","Gregg",2001,"Number",6648,3155
"2188","Gregg",2001,"Percent",0.223,0.054
"2189","Gregg",2002,"Number",6743,4203
"2190","Gregg",2002,"Percent",0.224,0.07
"2191","Gregg",2003,"Number",7273,4175
"2192","Gregg",2003,"Percent",0.238,0.069
"2193","Gregg",2004,"Number",7106,3603
"2194","Gregg",2004,"Percent",0.232,0.061
"2195","Gregg",2005,"Number",8147,2993
"2196","Gregg",2005,"Percent",0.271,0.049
"2197","Gregg",2006,"Number",7316,2852
"2198","Gregg",2006,"Percent",0.241,0.046
"2199","Gregg",2007,"Number",7079,2419
"2200","Gregg",2007,"Percent",0.232,0.038
"2201","Gregg",2008,"Number",5758,2596
"2202","Gregg",2008,"Percent",0.188,0.04
"2203","Gregg",2009,"Number",7106,4662
"2204","Gregg",2009,"Percent",0.224,0.072
"2205","Gregg",2010,"Number",9084,4814
"2206","Gregg",2010,"Percent",0.298,0.072
"2207","Gregg",2011,"Number",7987,4514
"2208","Gregg",2011,"Percent",0.259,0.068
"2209","Grimes",2000,"Number",1285,488
"2210","Grimes",2000,"Percent",0.215,0.057
"2211","Grimes",2001,"Number",1241,440
"2212","Grimes",2001,"Percent",0.206,0.053
"2213","Grimes",2002,"Number",1272,666
"2214","Grimes",2002,"Percent",0.21,0.081
"2215","Grimes",2003,"Number",1311,746
"2216","Grimes",2003,"Percent",0.22,0.089
"2217","Grimes",2004,"Number",1276,724
"2218","Grimes",2004,"Percent",0.218,0.071
"2219","Grimes",2005,"Number",1361,616
"2220","Grimes",2005,"Percent",0.236,0.06
"2221","Grimes",2006,"Number",1391,578
"2222","Grimes",2006,"Percent",0.241,0.054
"2223","Grimes",2007,"Number",1367,498
"2224","Grimes",2007,"Percent",0.234,0.048
"2225","Grimes",2008,"Number",1241,564
"2226","Grimes",2008,"Percent",0.212,0.052
"2227","Grimes",2009,"Number",1402,998
"2228","Grimes",2009,"Percent",0.239,0.086
"2229","Grimes",2010,"Number",1644,1045
"2230","Grimes",2010,"Percent",0.275,0.088
"2231","Grimes",2011,"Number",1524,968
"2232","Grimes",2011,"Percent",0.257,0.079
"2233","Guadalupe",2000,"Number",4339,1088
"2234","Guadalupe",2000,"Percent",0.169,0.025
"2235","Guadalupe",2001,"Number",4321,1314
"2236","Guadalupe",2001,"Percent",0.167,0.03
"2237","Guadalupe",2002,"Number",4301,2133
"2238","Guadalupe",2002,"Percent",0.164,0.044
"2239","Guadalupe",2003,"Number",4548,2053
"2240","Guadalupe",2003,"Percent",0.174,0.042
"2241","Guadalupe",2004,"Number",4192,2384
"2242","Guadalupe",2004,"Percent",0.159,0.048
"2243","Guadalupe",2005,"Number",3962,2230
"2244","Guadalupe",2005,"Percent",0.153,0.044
"2245","Guadalupe",2006,"Number",4621,2353
"2246","Guadalupe",2006,"Percent",0.172,0.044
"2247","Guadalupe",2007,"Number",4238,2114
"2248","Guadalupe",2007,"Percent",0.147,0.039
"2249","Guadalupe",2008,"Number",4412,2474
"2250","Guadalupe",2008,"Percent",0.148,0.044
"2251","Guadalupe",2009,"Number",5076,3839
"2252","Guadalupe",2009,"Percent",0.16,0.065
"2253","Guadalupe",2010,"Number",6245,4243
"2254","Guadalupe",2010,"Percent",0.173,0.069
"2255","Guadalupe",2011,"Number",5930,4388
"2256","Guadalupe",2011,"Percent",0.162,0.067
"2257","Hale",2000,"Number",2806,814
"2258","Hale",2000,"Percent",0.259,0.048
"2259","Hale",2001,"Number",2786,800
"2260","Hale",2001,"Percent",0.259,0.048
"2261","Hale",2002,"Number",2713,916
"2262","Hale",2002,"Percent",0.249,0.056
"2263","Hale",2003,"Number",2948,1100
"2264","Hale",2003,"Percent",0.274,0.064
"2265","Hale",2004,"Number",2853,1078
"2266","Hale",2004,"Percent",0.262,0.062
"2267","Hale",2005,"Number",2948,923
"2268","Hale",2005,"Percent",0.275,0.054
"2269","Hale",2006,"Number",2865,891
"2270","Hale",2006,"Percent",0.269,0.053
"2271","Hale",2007,"Number",2500,773
"2272","Hale",2007,"Percent",0.241,0.047
"2273","Hale",2008,"Number",2601,770
"2274","Hale",2008,"Percent",0.255,0.046
"2275","Hale",2009,"Number",2783,1073
"2276","Hale",2009,"Percent",0.268,0.062
"2277","Hale",2010,"Number",2985,1228
"2278","Hale",2010,"Percent",0.289,0.07
"2279","Hale",2011,"Number",3813,1271
"2280","Hale",2011,"Percent",0.365,0.072
"2281","Hall",2000,"Number",417,81
"2282","Hall",2000,"Percent",0.412,0.047
"2283","Hall",2001,"Number",399,75
"2284","Hall",2001,"Percent",0.392,0.042
"2285","Hall",2002,"Number",351,74
"2286","Hall",2002,"Percent",0.333,0.041
"2287","Hall",2003,"Number",352,77
"2288","Hall",2003,"Percent",0.351,0.044
"2289","Hall",2004,"Number",332,108
"2290","Hall",2004,"Percent",0.333,0.066
"2291","Hall",2005,"Number",405,92
"2292","Hall",2005,"Percent",0.412,0.058
"2293","Hall",2006,"Number",353,92
"2294","Hall",2006,"Percent",0.378,0.061
"2295","Hall",2007,"Number",386,78
"2296","Hall",2007,"Percent",0.429,0.055
"2297","Hall",2008,"Number",348,82
"2298","Hall",2008,"Percent",0.407,0.056
"2299","Hall",2009,"Number",321,125
"2300","Hall",2009,"Percent",0.381,0.085
"2301","Hall",2010,"Number",338,130
"2302","Hall",2010,"Percent",0.403,0.092
"2303","Hall",2011,"Number",349,126
"2304","Hall",2011,"Percent",0.405,0.089
"2305","Hamilton",2000,"Number",472,95
"2306","Hamilton",2000,"Percent",0.25,0.024
"2307","Hamilton",2001,"Number",478,100
"2308","Hamilton",2001,"Percent",0.255,0.024
"2309","Hamilton",2002,"Number",443,120
"2310","Hamilton",2002,"Percent",0.235,0.028
"2311","Hamilton",2003,"Number",443,149
"2312","Hamilton",2003,"Percent",0.241,0.034
"2313","Hamilton",2004,"Number",437,194
"2314","Hamilton",2004,"Percent",0.236,0.044
"2315","Hamilton",2005,"Number",470,179
"2316","Hamilton",2005,"Percent",0.258,0.046
"2317","Hamilton",2006,"Number",471,172
"2318","Hamilton",2006,"Percent",0.271,0.042
"2319","Hamilton",2007,"Number",408,148
"2320","Hamilton",2007,"Percent",0.232,0.037
"2321","Hamilton",2008,"Number",407,155
"2322","Hamilton",2008,"Percent",0.234,0.036
"2323","Hamilton",2009,"Number",452,248
"2324","Hamilton",2009,"Percent",0.26,0.057
"2325","Hamilton",2010,"Number",485,270
"2326","Hamilton",2010,"Percent",0.273,0.061
"2327","Hamilton",2011,"Number",505,261
"2328","Hamilton",2011,"Percent",0.285,0.059
"2329","Hansford",2000,"Number",290,63
"2330","Hansford",2000,"Percent",0.194,0.026
"2331","Hansford",2001,"Number",293,53
"2332","Hansford",2001,"Percent",0.201,0.022
"2333","Hansford",2002,"Number",243,57
"2334","Hansford",2002,"Percent",0.169,0.024
"2335","Hansford",2003,"Number",279,76
"2336","Hansford",2003,"Percent",0.194,0.031
"2337","Hansford",2004,"Number",280,107
"2338","Hansford",2004,"Percent",0.188,0.039
"2339","Hansford",2005,"Number",314,95
"2340","Hansford",2005,"Percent",0.214,0.038
"2341","Hansford",2006,"Number",309,90
"2342","Hansford",2006,"Percent",0.204,0.038
"2343","Hansford",2007,"Number",276,78
"2344","Hansford",2007,"Percent",0.184,0.031
"2345","Hansford",2008,"Number",268,86
"2346","Hansford",2008,"Percent",0.176,0.032
"2347","Hansford",2009,"Number",287,145
"2348","Hansford",2009,"Percent",0.167,0.052
"2349","Hansford",2010,"Number",343,132
"2350","Hansford",2010,"Percent",0.204,0.048
"2351","Hansford",2011,"Number",335,126
"2352","Hansford",2011,"Percent",0.203,0.045
"2353","Hardeman",2000,"Number",290,67
"2354","Hardeman",2000,"Percent",0.253,0.036
"2355","Hardeman",2001,"Number",275,64
"2356","Hardeman",2001,"Percent",0.252,0.035
"2357","Hardeman",2002,"Number",217,110
"2358","Hardeman",2002,"Percent",0.209,0.061
"2359","Hardeman",2003,"Number",252,141
"2360","Hardeman",2003,"Percent",0.246,0.077
"2361","Hardeman",2004,"Number",253,121
"2362","Hardeman",2004,"Percent",0.256,0.055
"2363","Hardeman",2005,"Number",283,107
"2364","Hardeman",2005,"Percent",0.29,0.047
"2365","Hardeman",2006,"Number",286,99
"2366","Hardeman",2006,"Percent",0.289,0.041
"2367","Hardeman",2007,"Number",256,87
"2368","Hardeman",2007,"Percent",0.279,0.037
"2369","Hardeman",2008,"Number",245,87
"2370","Hardeman",2008,"Percent",0.276,0.036
"2371","Hardeman",2009,"Number",279,172
"2372","Hardeman",2009,"Percent",0.299,0.075
"2373","Hardeman",2010,"Number",351,157
"2374","Hardeman",2010,"Percent",0.352,0.069
"2375","Hardeman",2011,"Number",318,130
"2376","Hardeman",2011,"Percent",0.318,0.059
"2377","Hardin",2000,"Number",2075,1503
"2378","Hardin",2000,"Percent",0.158,0.065
"2379","Hardin",2001,"Number",2026,1566
"2380","Hardin",2001,"Percent",0.155,0.068
"2381","Hardin",2002,"Number",2063,1819
"2382","Hardin",2002,"Percent",0.158,0.08
"2383","Hardin",2003,"Number",2243,2022
"2384","Hardin",2003,"Percent",0.174,0.087
"2385","Hardin",2004,"Number",2233,1832
"2386","Hardin",2004,"Percent",0.175,0.075
"2387","Hardin",2005,"Number",2082,1606
"2388","Hardin",2005,"Percent",0.165,0.065
"2389","Hardin",2006,"Number",2379,1371
"2390","Hardin",2006,"Percent",0.189,0.054
"2391","Hardin",2007,"Number",2054,1206
"2392","Hardin",2007,"Percent",0.163,0.047
"2393","Hardin",2008,"Number",2369,1419
"2394","Hardin",2008,"Percent",0.186,0.055
"2395","Hardin",2009,"Number",2146,2344
"2396","Hardin",2009,"Percent",0.155,0.088
"2397","Hardin",2010,"Number",2449,2567
"2398","Hardin",2010,"Percent",0.176,0.093
"2399","Hardin",2011,"Number",2663,2608
"2400","Hardin",2011,"Percent",0.19,0.094
"2401","Harris",2000,"Number",191074,76072
"2402","Harris",2000,"Percent",0.191,0.043
"2403","Harris",2001,"Number",204586,80493
"2404","Harris",2001,"Percent",0.2,0.045
"2405","Harris",2002,"Number",208200,112930
"2406","Harris",2002,"Percent",0.199,0.061
"2407","Harris",2003,"Number",229807,132911
"2408","Harris",2003,"Percent",0.218,0.07
"2409","Harris",2004,"Number",244526,116959
"2410","Harris",2004,"Percent",0.229,0.064
"2411","Harris",2005,"Number",272598,105445
"2412","Harris",2005,"Percent",0.26,0.057
"2413","Harris",2006,"Number",255847,95192
"2414","Harris",2006,"Percent",0.231,0.05
"2415","Harris",2007,"Number",259582,81628
"2416","Harris",2007,"Percent",0.233,0.043
"2417","Harris",2008,"Number",255963,93324
"2418","Harris",2008,"Percent",0.226,0.048
"2419","Harris",2009,"Number",288722,150346
"2420","Harris",2009,"Percent",0.249,0.076
"2421","Harris",2010,"Number",308583,170211
"2422","Harris",2010,"Percent",0.271,0.085
"2423","Harris",2011,"Number",334575,167760
"2424","Harris",2011,"Percent",0.291,0.082
"2425","Harrison",2000,"Number",3748,1556
"2426","Harrison",2000,"Percent",0.23,0.057
"2427","Harrison",2001,"Number",3575,1538
"2428","Harrison",2001,"Percent",0.222,0.056
"2429","Harrison",2002,"Number",3448,1906
"2430","Harrison",2002,"Percent",0.215,0.065
"2431","Harrison",2003,"Number",3673,1911
"2432","Harrison",2003,"Percent",0.232,0.065
"2433","Harrison",2004,"Number",3586,1831
"2434","Harrison",2004,"Percent",0.225,0.058
"2435","Harrison",2005,"Number",3810,1734
